[2025-11-01 01:06:01,282] INFO 5 changes detected
[2025-11-05 02:44:42,912] INFO 1 change detected
[2025-11-05 02:44:43,323] INFO 1 change detected
[2025-11-05 02:44:43,685] INFO 1 change detected
[2025-11-05 02:44:44,100] INFO 1 change detected
[2025-11-05 02:44:44,521] INFO 1 change detected
[2025-11-05 02:44:44,932] INFO 1 change detected
[2025-11-05 02:44:45,289] INFO 1 change detected
[2025-11-05 02:44:45,702] INFO 1 change detected
[2025-11-05 02:44:46,112] INFO 1 change detected
[2025-11-05 02:44:46,471] INFO 1 change detected
[2025-11-05 02:44:46,886] INFO 1 change detected
[2025-11-05 02:44:47,298] INFO 1 change detected
[2025-11-05 02:44:47,710] INFO 1 change detected
[2025-11-05 02:44:48,069] INFO 1 change detected
[2025-11-05 02:44:48,484] INFO 1 change detected
[2025-11-05 02:44:48,841] INFO 1 change detected
[2025-11-05 02:44:49,254] INFO 1 change detected
[2025-11-05 02:44:49,664] INFO 1 change detected
[2025-11-05 02:44:50,069] INFO 1 change detected
[2025-11-05 02:44:50,479] INFO 1 change detected
[2025-11-05 02:44:50,839] INFO 1 change detected
[2025-11-05 02:44:51,255] INFO 1 change detected
[2025-11-05 02:44:51,616] INFO 1 change detected
[2025-11-05 02:44:52,031] INFO 1 change detected
[2025-11-05 02:44:52,440] INFO 1 change detected
[2025-11-05 02:44:52,801] INFO 1 change detected
[2025-11-05 02:44:53,214] INFO 1 change detected
[2025-11-05 02:44:53,621] INFO 1 change detected
[2025-11-05 02:44:53,981] INFO 1 change detected
[2025-11-05 02:44:54,395] INFO 1 change detected
[2025-11-05 02:44:54,807] INFO 1 change detected
[2025-11-05 02:44:55,166] INFO 1 change detected
[2025-11-05 02:44:55,580] INFO 1 change detected
[2025-11-05 02:44:55,992] INFO 1 change detected
[2025-11-05 02:44:56,401] INFO 1 change detected
[2025-11-05 02:44:56,807] INFO 1 change detected
[2025-11-05 02:44:57,217] INFO 1 change detected
[2025-11-05 02:44:57,626] INFO 1 change detected
[2025-11-05 02:44:57,987] INFO 1 change detected
[2025-11-05 02:44:58,399] INFO 1 change detected
[2025-11-05 02:44:58,811] INFO 1 change detected
[2025-11-05 02:44:59,220] INFO 1 change detected
[2025-11-05 02:44:59,632] INFO 1 change detected
[2025-11-05 02:44:59,991] INFO 1 change detected
[2025-11-05 02:45:00,406] INFO 1 change detected
[2025-11-05 02:45:00,814] INFO 1 change detected
[2025-11-05 02:45:01,222] INFO 1 change detected
[2025-11-05 02:45:01,633] INFO 1 change detected
[2025-11-05 02:45:01,991] INFO 1 change detected
[2025-11-05 02:45:02,406] INFO 1 change detected
[2025-11-05 02:45:02,815] INFO 1 change detected
[2025-11-05 02:45:03,580] INFO 1 change detected
[2025-11-05 02:45:05,402] INFO 1 change detected
[2025-11-05 02:45:05,922] INFO 1 change detected
[2025-11-05 02:45:06,275] INFO 1 change detected
[2025-11-05 02:45:06,638] INFO 1 change detected
[2025-11-05 02:45:07,052] INFO 1 change detected
[2025-11-05 02:45:07,460] INFO 1 change detected
[2025-11-05 02:45:07,872] INFO 1 change detected
[2025-11-05 02:45:08,284] INFO 1 change detected
[2025-11-05 02:45:08,654] INFO 1 change detected
[2025-11-05 02:45:09,065] INFO 1 change detected
[2025-11-05 02:45:09,471] INFO 1 change detected
[2025-11-05 02:45:09,882] INFO 1 change detected
[2025-11-05 02:45:10,290] INFO 1 change detected
[2025-11-05 02:45:10,650] INFO 1 change detected
[2025-11-05 02:45:11,061] INFO 1 change detected
[2025-11-05 02:45:11,469] INFO 1 change detected
[2025-11-05 02:45:11,892] INFO 1 change detected
[2025-11-05 02:45:12,312] INFO 1 change detected
[2025-11-05 02:45:12,671] INFO 1 change detected
[2025-11-05 02:45:13,084] INFO 1 change detected
[2025-11-05 02:45:13,492] INFO 1 change detected
[2025-11-05 02:45:13,854] INFO 1 change detected
[2025-11-05 02:45:14,316] INFO 1 change detected
[2025-11-05 02:45:14,671] INFO 1 change detected
[2025-11-05 02:45:15,135] INFO 1 change detected
[2025-11-05 02:45:15,542] INFO 1 change detected
[2025-11-05 02:45:15,954] INFO 1 change detected
[2025-11-05 02:45:16,313] INFO 1 change detected
[2025-11-05 02:45:16,729] INFO 1 change detected
[2025-11-05 02:45:17,136] INFO 1 change detected
[2025-11-05 02:45:17,546] INFO 1 change detected
[2025-11-05 02:45:17,907] INFO 1 change detected
[2025-11-05 02:45:18,321] INFO 1 change detected
[2025-11-05 02:45:18,726] INFO 1 change detected
[2025-11-05 02:45:19,130] INFO 1 change detected
[2025-11-05 02:45:19,541] INFO 1 change detected
[2025-11-05 02:45:19,901] INFO 1 change detected
[2025-11-05 02:45:20,316] INFO 1 change detected
[2025-11-05 02:45:20,730] INFO 1 change detected
[2025-11-05 02:45:21,137] INFO 1 change detected
[2025-11-05 02:45:21,543] INFO 1 change detected
[2025-11-05 02:45:21,902] INFO 1 change detected
[2025-11-05 02:45:22,317] INFO 1 change detected
[2025-11-05 02:45:22,727] INFO 1 change detected
[2025-11-05 02:45:23,084] INFO 1 change detected
[2025-11-05 02:45:23,502] INFO 1 change detected
[2025-11-05 02:45:23,864] INFO 1 change detected
[2025-11-05 02:45:24,278] INFO 1 change detected
[2025-11-05 02:45:24,688] INFO 1 change detected
[2025-11-05 02:45:25,098] INFO 1 change detected
[2025-11-05 02:45:25,509] INFO 1 change detected
[2025-11-05 02:45:25,869] INFO 1 change detected
[2025-11-05 02:45:26,283] INFO 1 change detected
[2025-11-05 02:45:26,642] INFO 1 change detected
[2025-11-05 02:45:27,056] INFO 1 change detected
[2025-11-05 02:45:27,463] INFO 1 change detected
[2025-11-05 02:45:27,870] INFO 1 change detected
[2025-11-05 02:45:28,278] INFO 1 change detected
[2025-11-05 02:45:28,688] INFO 1 change detected
[2025-11-05 02:45:29,047] INFO 1 change detected
[2025-11-05 02:45:29,461] INFO 1 change detected
[2025-11-05 02:45:29,871] INFO 1 change detected
[2025-11-05 02:45:30,230] INFO 1 change detected
[2025-11-05 02:45:30,644] INFO 1 change detected
[2025-11-05 02:45:31,054] INFO 1 change detected
[2025-11-05 02:45:31,466] INFO 1 change detected
[2025-11-05 02:45:31,876] INFO 1 change detected
[2025-11-05 02:45:32,284] INFO 1 change detected
[2025-11-05 02:45:32,695] INFO 1 change detected
[2025-11-05 02:45:33,053] INFO 1 change detected
[2025-11-05 02:45:33,470] INFO 1 change detected
[2025-11-05 02:45:33,881] INFO 1 change detected
[2025-11-05 02:45:34,242] INFO 1 change detected
[2025-11-05 02:45:34,656] INFO 1 change detected
[2025-11-05 02:45:35,015] INFO 1 change detected
[2025-11-05 02:45:35,427] INFO 1 change detected
[2025-11-05 02:45:35,839] INFO 1 change detected
[2025-11-05 02:45:36,199] INFO 1 change detected
[2025-11-05 02:45:36,613] INFO 1 change detected
[2025-11-05 02:45:37,019] INFO 1 change detected
[2025-11-05 02:45:37,440] INFO 1 change detected
[2025-11-05 02:45:37,850] INFO 1 change detected
[2025-11-05 02:45:38,205] INFO 1 change detected
[2025-11-05 02:45:38,614] INFO 1 change detected
[2025-11-05 02:45:39,022] INFO 1 change detected
[2025-11-05 02:45:39,434] INFO 1 change detected
[2025-11-05 02:45:39,845] INFO 1 change detected
[2025-11-05 02:45:40,251] INFO 1 change detected
[2025-11-05 02:45:40,660] INFO 1 change detected
[2025-11-05 02:45:41,019] INFO 1 change detected
[2025-11-05 02:45:41,433] INFO 1 change detected
[2025-11-05 02:45:41,839] INFO 1 change detected
[2025-11-05 02:45:42,248] INFO 1 change detected
[2025-11-05 02:45:42,610] INFO 1 change detected
[2025-11-05 02:45:43,022] INFO 1 change detected
[2025-11-05 02:45:43,432] INFO 1 change detected
[2025-11-05 02:45:43,840] INFO 1 change detected
[2025-11-05 02:45:44,196] INFO 1 change detected
[2025-11-05 02:45:44,612] INFO 1 change detected
[2025-11-05 02:45:45,022] INFO 1 change detected
[2025-11-05 02:45:45,380] INFO 1 change detected
[2025-11-05 02:45:45,794] INFO 1 change detected
[2025-11-05 02:45:46,203] INFO 1 change detected
[2025-11-05 02:45:46,566] INFO 1 change detected
[2025-11-05 02:45:46,982] INFO 1 change detected
[2025-11-05 02:45:47,394] INFO 1 change detected
[2025-11-05 02:45:47,749] INFO 1 change detected
[2025-11-05 02:45:48,162] INFO 1 change detected
[2025-11-05 02:45:48,572] INFO 1 change detected
[2025-11-05 02:45:48,942] INFO 1 change detected
[2025-11-05 02:45:49,357] INFO 1 change detected
[2025-11-05 02:45:49,768] INFO 1 change detected
[2025-11-05 02:45:50,180] INFO 1 change detected
[2025-11-05 02:45:50,538] INFO 1 change detected
[2025-11-05 02:45:50,951] INFO 1 change detected
[2025-11-05 02:45:51,361] INFO 1 change detected
[2025-11-05 02:45:51,730] INFO 1 change detected
[2025-11-05 02:45:52,146] INFO 1 change detected
[2025-11-05 02:45:52,558] INFO 1 change detected
[2025-11-05 02:45:52,928] INFO 1 change detected
[2025-11-05 02:45:53,339] INFO 1 change detected
[2025-11-05 02:45:53,750] INFO 1 change detected
[2025-11-05 02:45:54,161] INFO 1 change detected
[2025-11-05 02:45:54,520] INFO 1 change detected
[2025-11-05 02:45:54,934] INFO 1 change detected
[2025-11-05 02:45:55,346] INFO 1 change detected
[2025-11-05 02:45:55,707] INFO 1 change detected
[2025-11-05 02:45:56,125] INFO 1 change detected
[2025-11-05 02:45:56,533] INFO 1 change detected
[2025-11-05 02:45:56,893] INFO 1 change detected
[2025-11-05 02:45:57,306] INFO 1 change detected
[2025-11-05 02:45:57,716] INFO 1 change detected
[2025-11-05 02:45:58,079] INFO 1 change detected
[2025-11-05 02:45:58,491] INFO 1 change detected
[2025-11-05 02:45:58,903] INFO 1 change detected
[2025-11-05 02:45:59,262] INFO 1 change detected
[2025-11-05 02:45:59,676] INFO 1 change detected
[2025-11-05 02:46:00,085] INFO 1 change detected
[2025-11-05 02:46:00,494] INFO 1 change detected
[2025-11-05 02:46:00,903] INFO 1 change detected
[2025-11-05 02:46:01,312] INFO 1 change detected
[2025-11-05 02:46:01,673] INFO 1 change detected
[2025-11-05 02:46:02,087] INFO 1 change detected
[2025-11-05 02:46:02,494] INFO 1 change detected
[2025-11-05 02:46:02,901] INFO 1 change detected
[2025-11-05 02:46:03,666] INFO 1 change detected
[2025-11-05 02:46:05,751] INFO 1 change detected
[2025-11-05 02:46:06,263] INFO 1 change detected
[2025-11-05 02:46:06,619] INFO 1 change detected
[2025-11-05 02:46:06,980] INFO 1 change detected
[2025-11-05 02:46:07,394] INFO 1 change detected
[2025-11-05 02:46:07,803] INFO 1 change detected
[2025-11-05 02:46:08,216] INFO 1 change detected
[2025-11-05 02:46:08,577] INFO 1 change detected
[2025-11-05 02:46:08,989] INFO 1 change detected
[2025-11-05 02:46:09,414] INFO 1 change detected
[2025-11-05 02:46:09,823] INFO 1 change detected
[2025-11-05 02:46:10,186] INFO 1 change detected
[2025-11-05 02:46:10,598] INFO 1 change detected
[2025-11-05 02:46:11,010] INFO 1 change detected
[2025-11-05 02:46:11,419] INFO 1 change detected
[2025-11-05 02:46:11,826] INFO 1 change detected
[2025-11-05 02:46:12,235] INFO 1 change detected
[2025-11-05 02:46:12,642] INFO 1 change detected
[2025-11-05 02:46:13,001] INFO 1 change detected
[2025-11-05 02:46:13,411] INFO 1 change detected
[2025-11-05 02:46:13,822] INFO 1 change detected
[2025-11-05 02:46:14,233] INFO 1 change detected
[2025-11-05 02:46:14,594] INFO 1 change detected
[2025-11-05 02:46:15,025] INFO 1 change detected
[2025-11-05 02:46:15,447] INFO 1 change detected
[2025-11-05 02:46:15,811] INFO 1 change detected
[2025-11-05 02:46:16,225] INFO 1 change detected
[2025-11-05 02:46:16,638] INFO 1 change detected
[2025-11-05 02:46:16,997] INFO 1 change detected
[2025-11-05 02:46:17,410] INFO 1 change detected
[2025-11-05 02:46:17,820] INFO 1 change detected
[2025-11-05 02:46:18,177] INFO 1 change detected
[2025-11-05 02:46:18,589] INFO 1 change detected
[2025-11-05 02:46:19,001] INFO 1 change detected
[2025-11-05 02:46:19,362] INFO 1 change detected
[2025-11-05 02:46:19,777] INFO 1 change detected
[2025-11-05 02:46:20,187] INFO 1 change detected
[2025-11-05 02:46:20,548] INFO 1 change detected
[2025-11-05 02:46:20,960] INFO 1 change detected
[2025-11-05 02:46:21,373] INFO 1 change detected
[2025-11-05 02:46:21,784] INFO 1 change detected
[2025-11-05 02:46:22,191] INFO 1 change detected
[2025-11-05 02:46:22,548] INFO 1 change detected
[2025-11-05 02:46:22,963] INFO 1 change detected
[2025-11-05 02:46:23,372] INFO 1 change detected
[2025-11-05 02:46:23,782] INFO 1 change detected
[2025-11-05 02:46:24,189] INFO 1 change detected
[2025-11-05 02:46:24,550] INFO 1 change detected
[2025-11-05 02:46:24,963] INFO 1 change detected
[2025-11-05 02:46:25,369] INFO 1 change detected
[2025-11-05 02:46:25,779] INFO 1 change detected
[2025-11-05 02:46:26,139] INFO 1 change detected
[2025-11-05 02:46:26,553] INFO 1 change detected
[2025-11-05 02:46:26,965] INFO 1 change detected
[2025-11-05 02:46:27,377] INFO 1 change detected
[2025-11-05 02:46:27,750] INFO 1 change detected
[2025-11-05 02:46:28,160] INFO 1 change detected
[2025-11-05 02:46:28,571] INFO 1 change detected
[2025-11-05 02:46:28,983] INFO 1 change detected
[2025-11-05 02:46:29,391] INFO 1 change detected
[2025-11-05 02:46:29,752] INFO 1 change detected
[2025-11-05 02:46:30,164] INFO 1 change detected
[2025-11-05 02:46:30,576] INFO 1 change detected
[2025-11-05 02:46:30,990] INFO 1 change detected
[2025-11-05 02:46:31,400] INFO 1 change detected
[2025-11-05 02:46:31,760] INFO 1 change detected
[2025-11-05 02:46:32,177] INFO 1 change detected
[2025-11-05 02:46:32,587] INFO 1 change detected
[2025-11-05 02:46:32,999] INFO 1 change detected
[2025-11-05 02:46:33,357] INFO 1 change detected
[2025-11-05 02:46:33,771] INFO 1 change detected
[2025-11-05 02:46:34,182] INFO 1 change detected
[2025-11-05 02:46:34,591] INFO 1 change detected
[2025-11-05 02:46:34,949] INFO 1 change detected
[2025-11-05 02:46:35,363] INFO 1 change detected
[2025-11-05 02:46:35,771] INFO 1 change detected
[2025-11-05 02:46:36,181] INFO 1 change detected
[2025-11-05 02:46:36,541] INFO 1 change detected
[2025-11-05 02:46:36,954] INFO 1 change detected
[2025-11-05 02:46:37,360] INFO 1 change detected
[2025-11-05 02:46:37,767] INFO 1 change detected
[2025-11-05 02:46:38,175] INFO 1 change detected
[2025-11-05 02:46:38,585] INFO 1 change detected
[2025-11-05 02:46:38,992] INFO 1 change detected
[2025-11-05 02:46:39,401] INFO 1 change detected
[2025-11-05 02:46:39,810] INFO 1 change detected
[2025-11-05 02:46:40,168] INFO 1 change detected
[2025-11-05 02:46:40,585] INFO 1 change detected
[2025-11-05 02:46:40,996] INFO 1 change detected
[2025-11-05 02:46:41,405] INFO 1 change detected
[2025-11-05 02:46:41,767] INFO 1 change detected
[2025-11-05 02:46:42,181] INFO 1 change detected
[2025-11-05 02:46:42,539] INFO 1 change detected
[2025-11-05 02:46:42,949] INFO 1 change detected
[2025-11-05 02:46:43,360] INFO 1 change detected
[2025-11-05 02:46:43,720] INFO 1 change detected
[2025-11-05 02:46:44,135] INFO 1 change detected
[2025-11-05 02:46:44,555] INFO 1 change detected
[2025-11-05 02:46:44,966] INFO 1 change detected
[2025-11-05 02:46:45,327] INFO 1 change detected
[2025-11-05 02:46:45,740] INFO 1 change detected
[2025-11-05 02:46:46,151] INFO 1 change detected
[2025-11-05 02:46:46,515] INFO 1 change detected
[2025-11-05 02:46:46,929] INFO 1 change detected
[2025-11-05 02:46:47,339] INFO 1 change detected
[2025-11-05 02:46:47,746] INFO 1 change detected
[2025-11-05 02:46:48,156] INFO 1 change detected
[2025-11-05 02:46:48,519] INFO 1 change detected
[2025-11-05 02:46:48,934] INFO 1 change detected
[2025-11-05 02:46:49,293] INFO 1 change detected
[2025-11-05 02:46:49,710] INFO 1 change detected
[2025-11-05 02:46:50,119] INFO 1 change detected
[2025-11-05 02:46:50,479] INFO 1 change detected
[2025-11-05 02:46:50,896] INFO 1 change detected
[2025-11-05 02:46:51,303] INFO 1 change detected
[2025-11-05 02:46:51,709] INFO 1 change detected
[2025-11-05 02:46:52,119] INFO 1 change detected
[2025-11-05 02:46:52,526] INFO 1 change detected
[2025-11-05 02:46:52,886] INFO 1 change detected
[2025-11-05 02:46:53,298] INFO 1 change detected
[2025-11-05 02:46:53,706] INFO 1 change detected
[2025-11-05 02:46:54,127] INFO 1 change detected
[2025-11-05 02:46:54,534] INFO 1 change detected
[2025-11-05 02:46:54,944] INFO 1 change detected
[2025-11-05 02:46:55,353] INFO 1 change detected
[2025-11-05 02:46:55,708] INFO 1 change detected
[2025-11-05 02:46:56,120] INFO 1 change detected
[2025-11-05 02:46:56,531] INFO 1 change detected
[2025-11-05 02:46:56,889] INFO 1 change detected
[2025-11-05 02:46:57,304] INFO 1 change detected
[2025-11-05 02:46:57,715] INFO 1 change detected
[2025-11-05 02:46:58,122] INFO 1 change detected
[2025-11-05 02:46:58,533] INFO 1 change detected
[2025-11-05 02:46:58,892] INFO 1 change detected
[2025-11-05 02:46:59,305] INFO 1 change detected
[2025-11-05 02:46:59,714] INFO 1 change detected
[2025-11-05 02:47:00,123] INFO 1 change detected
[2025-11-05 02:47:00,481] INFO 1 change detected
[2025-11-05 02:47:00,896] INFO 1 change detected
[2025-11-05 02:47:01,258] INFO 1 change detected
[2025-11-05 02:47:01,673] INFO 1 change detected
[2025-11-05 02:47:02,086] INFO 1 change detected
[2025-11-05 02:47:02,492] INFO 1 change detected
[2025-11-05 02:47:02,900] INFO 1 change detected
[2025-11-05 02:47:03,260] INFO 1 change detected
[2025-11-05 02:47:04,026] INFO 1 change detected
[2025-11-05 02:47:05,507] INFO 1 change detected
[2025-11-05 02:47:06,023] INFO 1 change detected
[2025-11-05 02:47:06,377] INFO 1 change detected
[2025-11-05 02:47:06,792] INFO 1 change detected
[2025-11-05 02:47:07,151] INFO 1 change detected
[2025-11-05 02:47:07,562] INFO 1 change detected
[2025-11-05 02:47:07,981] INFO 1 change detected
[2025-11-05 02:47:08,388] INFO 1 change detected
[2025-11-05 02:47:08,808] INFO 1 change detected
[2025-11-05 02:47:09,165] INFO 1 change detected
[2025-11-05 02:47:09,575] INFO 1 change detected
[2025-11-05 02:47:09,985] INFO 1 change detected
[2025-11-05 02:47:10,396] INFO 1 change detected
[2025-11-05 02:47:10,806] INFO 1 change detected
[2025-11-05 02:47:11,165] INFO 1 change detected
[2025-11-05 02:47:11,575] INFO 1 change detected
[2025-11-05 02:47:11,984] INFO 1 change detected
[2025-11-05 02:47:12,406] INFO 1 change detected
[2025-11-05 02:47:12,764] INFO 1 change detected
[2025-11-05 02:47:13,177] INFO 1 change detected
[2025-11-05 02:47:13,586] INFO 1 change detected
[2025-11-05 02:47:13,963] INFO 1 change detected
[2025-11-05 02:47:14,467] INFO 1 change detected
[2025-11-05 02:47:14,844] INFO 1 change detected
[2025-11-05 02:47:15,260] INFO 1 change detected
[2025-11-05 02:47:15,668] INFO 1 change detected
[2025-11-05 02:47:16,029] INFO 1 change detected
[2025-11-05 02:47:16,442] INFO 1 change detected
[2025-11-05 02:47:16,852] INFO 1 change detected
[2025-11-05 02:47:17,212] INFO 1 change detected
[2025-11-05 02:47:17,626] INFO 1 change detected
[2025-11-05 02:47:18,036] INFO 1 change detected
[2025-11-05 02:47:18,442] INFO 1 change detected
[2025-11-05 02:47:18,854] INFO 1 change detected
[2025-11-05 02:47:19,212] INFO 1 change detected
[2025-11-05 02:47:19,623] INFO 1 change detected
[2025-11-05 02:47:20,034] INFO 1 change detected
[2025-11-05 02:47:20,395] INFO 1 change detected
[2025-11-05 02:47:20,806] INFO 1 change detected
[2025-11-05 02:47:21,214] INFO 1 change detected
[2025-11-05 02:47:21,623] INFO 1 change detected
[2025-11-05 02:47:22,034] INFO 1 change detected
[2025-11-05 02:47:22,390] INFO 1 change detected
[2025-11-05 02:47:22,805] INFO 1 change detected
[2025-11-05 02:47:23,218] INFO 1 change detected
[2025-11-05 02:47:23,629] INFO 1 change detected
[2025-11-05 02:47:23,988] INFO 1 change detected
[2025-11-05 02:47:24,398] INFO 1 change detected
[2025-11-05 02:47:24,808] INFO 1 change detected
[2025-11-05 02:47:25,168] INFO 1 change detected
[2025-11-05 02:47:25,584] INFO 1 change detected
[2025-11-05 02:47:25,992] INFO 1 change detected
[2025-11-05 02:47:26,353] INFO 1 change detected
[2025-11-05 02:47:26,763] INFO 1 change detected
[2025-11-05 02:47:27,169] INFO 1 change detected
[2025-11-05 02:47:27,578] INFO 1 change detected
[2025-11-05 02:47:27,987] INFO 1 change detected
[2025-11-05 02:47:28,348] INFO 1 change detected
[2025-11-05 02:47:28,757] INFO 1 change detected
[2025-11-05 02:47:29,164] INFO 1 change detected
[2025-11-05 02:47:29,572] INFO 1 change detected
[2025-11-05 02:47:29,981] INFO 1 change detected
[2025-11-05 02:47:30,390] INFO 1 change detected
[2025-11-05 02:47:30,801] INFO 1 change detected
[2025-11-05 02:47:31,209] INFO 1 change detected
[2025-11-05 02:47:31,568] INFO 1 change detected
[2025-11-05 02:47:31,983] INFO 1 change detected
[2025-11-05 02:47:32,397] INFO 1 change detected
[2025-11-05 02:47:32,802] INFO 1 change detected
[2025-11-05 02:47:33,208] INFO 1 change detected
[2025-11-05 02:47:33,614] INFO 1 change detected
[2025-11-05 02:47:33,973] INFO 1 change detected
[2025-11-05 02:47:34,385] INFO 1 change detected
[2025-11-05 02:47:34,807] INFO 1 change detected
[2025-11-05 02:47:35,218] INFO 1 change detected
[2025-11-05 02:47:35,624] INFO 1 change detected
[2025-11-05 02:47:35,983] INFO 1 change detected
[2025-11-05 02:47:36,396] INFO 1 change detected
[2025-11-05 02:47:36,805] INFO 1 change detected
[2025-11-05 02:47:37,212] INFO 1 change detected
[2025-11-05 02:47:37,622] INFO 1 change detected
[2025-11-05 02:47:37,990] INFO 1 change detected
[2025-11-05 02:47:38,402] INFO 1 change detected
[2025-11-05 02:47:38,813] INFO 1 change detected
[2025-11-05 02:47:39,275] INFO 1 change detected
[2025-11-05 02:47:39,732] INFO 1 change detected
[2025-11-05 02:47:40,100] INFO 1 change detected
[2025-11-05 02:47:40,614] INFO 1 change detected
[2025-11-05 02:47:41,235] INFO 1 change detected
[2025-11-05 02:47:42,309] INFO 1 change detected
[2025-11-05 02:47:43,120] INFO 1 change detected
[2025-11-05 02:47:43,482] INFO 1 change detected
[2025-11-05 02:47:43,845] INFO 1 change detected
[2025-11-05 02:47:44,257] INFO 1 change detected
[2025-11-05 02:47:44,665] INFO 1 change detected
[2025-11-05 02:47:45,020] INFO 1 change detected
[2025-11-05 02:47:45,434] INFO 1 change detected
[2025-11-05 02:47:45,846] INFO 1 change detected
[2025-11-05 02:47:46,205] INFO 1 change detected
[2025-11-05 02:47:46,620] INFO 1 change detected
[2025-11-05 02:47:47,233] INFO 1 change detected
[2025-11-05 02:47:48,304] INFO 1 change detected
[2025-11-05 02:47:48,655] INFO 1 change detected
[2025-11-05 02:47:49,070] INFO 1 change detected
[2025-11-05 02:47:49,433] INFO 1 change detected
[2025-11-05 02:47:49,846] INFO 1 change detected
[2025-11-05 02:47:50,252] INFO 1 change detected
[2025-11-05 02:47:50,661] INFO 1 change detected
[2025-11-05 02:47:51,019] INFO 1 change detected
[2025-11-05 02:47:51,435] INFO 1 change detected
[2025-11-05 02:47:51,845] INFO 1 change detected
[2025-11-05 02:47:52,252] INFO 1 change detected
[2025-11-05 02:47:52,613] INFO 1 change detected
[2025-11-05 02:47:53,178] INFO 1 change detected
[2025-11-05 02:47:53,542] INFO 1 change detected
[2025-11-05 02:47:53,907] INFO 1 change detected
[2025-11-05 02:47:54,317] INFO 1 change detected
[2025-11-05 02:47:54,723] INFO 1 change detected
[2025-11-05 02:47:55,086] INFO 1 change detected
[2025-11-05 02:47:55,498] INFO 1 change detected
[2025-11-05 02:47:55,931] INFO 1 change detected
[2025-11-05 02:47:56,295] INFO 1 change detected
[2025-11-05 02:47:56,712] INFO 1 change detected
[2025-11-05 02:47:57,071] INFO 1 change detected
[2025-11-05 02:47:57,488] INFO 1 change detected
[2025-11-05 02:47:57,893] INFO 1 change detected
[2025-11-05 02:47:58,607] INFO 1 change detected
[2025-11-05 02:47:58,965] INFO 1 change detected
[2025-11-05 02:47:59,326] INFO 1 change detected
[2025-11-05 02:47:59,737] INFO 1 change detected
[2025-11-05 02:48:00,149] INFO 1 change detected
[2025-11-05 02:48:00,510] INFO 1 change detected
[2025-11-05 02:48:00,925] INFO 1 change detected
[2025-11-05 02:48:01,338] INFO 1 change detected
[2025-11-05 02:48:01,698] INFO 1 change detected
[2025-11-05 02:48:02,108] INFO 1 change detected
[2025-11-05 02:48:02,520] INFO 1 change detected
[2025-11-05 02:48:02,932] INFO 1 change detected
[2025-11-05 02:48:03,294] INFO 1 change detected
[2025-11-05 02:48:04,062] INFO 1 change detected
[2025-11-05 02:48:04,424] INFO 1 change detected
[2025-11-05 02:48:04,787] INFO 1 change detected
[2025-11-05 02:48:05,151] INFO 1 change detected
[2025-11-05 02:48:05,563] INFO 1 change detected
[2025-11-05 02:48:05,976] INFO 1 change detected
[2025-11-05 02:48:06,386] INFO 1 change detected
[2025-11-05 02:48:06,746] INFO 1 change detected
[2025-11-05 02:48:07,162] INFO 1 change detected
[2025-11-05 02:48:07,574] INFO 1 change detected
[2025-11-05 02:48:07,935] INFO 1 change detected
[2025-11-05 02:48:08,348] INFO 1 change detected
[2025-11-05 02:48:08,759] INFO 1 change detected
[2025-11-05 02:48:09,167] INFO 1 change detected
[2025-11-05 02:48:09,832] INFO 1 change detected
[2025-11-05 02:48:10,395] INFO 1 change detected
[2025-11-05 02:48:10,757] INFO 1 change detected
[2025-11-05 02:48:11,117] INFO 1 change detected
[2025-11-05 02:48:11,529] INFO 1 change detected
[2025-11-05 02:48:11,888] INFO 1 change detected
[2025-11-05 02:48:12,298] INFO 1 change detected
[2025-11-05 02:48:12,704] INFO 1 change detected
[2025-11-05 02:48:13,060] INFO 1 change detected
[2025-11-05 02:48:13,474] INFO 1 change detected
[2025-11-05 02:48:13,884] INFO 1 change detected
[2025-11-05 02:48:14,244] INFO 1 change detected
[2025-11-05 02:48:14,658] INFO 1 change detected
[2025-11-05 02:48:15,068] INFO 1 change detected
[2025-11-05 02:48:15,475] INFO 1 change detected
[2025-11-05 02:48:15,830] INFO 1 change detected
[2025-11-05 02:48:16,246] INFO 1 change detected
[2025-11-05 02:48:16,657] INFO 1 change detected
[2025-11-05 02:48:17,017] INFO 1 change detected
[2025-11-05 02:48:17,432] INFO 1 change detected
[2025-11-05 02:48:17,844] INFO 1 change detected
[2025-11-05 02:48:18,204] INFO 1 change detected
[2025-11-05 02:48:18,617] INFO 1 change detected
[2025-11-05 02:48:19,025] INFO 1 change detected
[2025-11-05 02:48:19,388] INFO 1 change detected
[2025-11-05 02:48:19,802] INFO 1 change detected
[2025-11-05 02:48:20,212] INFO 1 change detected
[2025-11-05 02:48:20,573] INFO 1 change detected
[2025-11-05 02:48:20,981] INFO 1 change detected
[2025-11-05 02:48:21,394] INFO 1 change detected
[2025-11-05 02:48:21,757] INFO 1 change detected
[2025-11-05 02:48:22,171] INFO 1 change detected
[2025-11-05 02:48:22,584] INFO 1 change detected
[2025-11-05 02:48:22,944] INFO 1 change detected
[2025-11-05 02:48:23,355] INFO 1 change detected
[2025-11-05 02:48:23,769] INFO 1 change detected
[2025-11-05 02:48:24,128] INFO 1 change detected
[2025-11-05 02:48:24,544] INFO 1 change detected
[2025-11-05 02:48:24,957] INFO 1 change detected
[2025-11-05 02:48:25,314] INFO 1 change detected
